idx	cpg_id
16892	cg19766988
16893	cg19767020
16894	cg19767205
16895	cg19770748
16896	cg19774425
16897	cg19774627
16898	cg19775582
16899	cg19776272
16900	cg19777853
16901	cg19778765
16902	cg19778944
16903	cg19782411
16904	cg19783150
16905	cg19784428
16906	cg19786602
16907	cg19789753
16908	cg19790509
16909	cg19791271
16910	cg19795338
16911	cg19795482
16912	cg19796584
16913	cg19797031
16914	cg19801062
16915	cg19801705
16916	cg19802138
16917	cg19802390
16918	cg19804605
16919	cg19805228
16920	cg19805775
16921	cg19806221
16922	cg19807317
16923	cg19807446
16924	cg19807521
16925	cg19807904
16926	cg19811231
16927	cg19812283
16928	cg19814518
16929	cg19815139
16930	cg19815596
16931	cg19815989
16932	cg19816642
16933	cg19821183
16934	cg19821361
16935	cg19821846
16936	cg19821872
16937	cg19822981
16938	cg19824710
16939	cg19825410
16940	cg19825639
16941	cg19828169
16942	cg19830657
16943	cg19831077
16944	cg19831186
16945	cg19831962
16946	cg19832529
16947	cg19832721
16948	cg19834377
16949	cg19839218
16950	cg19839698
16951	cg19839798
16952	cg19840088
16953	cg19841369
16954	cg19841821
16955	cg19843891
16956	cg19845843
16957	cg19846707
16958	cg19847191
16959	cg19848629
16960	cg19850024
16961	cg19850406
16962	cg19850463
16963	cg19852518
16964	cg19853760
16965	cg19854213
16966	cg19855470
16967	cg19856897
16968	cg19857407
16969	cg19858576
16970	cg19858882
16971	cg19858931
16972	cg19859270
16973	cg19859445
16974	cg19859698
16975	cg19862899
16976	cg19863411
16977	cg19863595
16978	cg19864002
16979	cg19865525
16980	cg19865564
16981	cg19866195
16982	cg19866622
16983	cg19867107
16984	cg19867445
16985	cg19867914
16986	cg19868593
16987	cg19870401
16988	cg19871235
16989	cg19872010
16990	cg19872222
16991	cg19875532
16992	cg19877430
16993	cg19878627
16994	cg19880462
16995	cg19881433
16996	cg19881557
16997	cg19883905
16998	cg19887178
16999	cg19887404
17000	cg19889856
17001	cg19892381
17002	cg19892578
17003	cg19893132
17004	cg19893664
17005	cg19893929
17006	cg19895882
17007	cg19896824
17008	cg19897676
17009	cg19900821
17010	cg19901523
17011	cg19903229
17012	cg19903619
17013	cg19903738
17014	cg19904031
17015	cg19904058
17016	cg19904322
17017	cg19904425
17018	cg19906877
17019	cg19909787
17020	cg19910382
17021	cg19910679
17022	cg19911058
17023	cg19912427
17024	cg19912436
17025	cg19914607
17026	cg19915620
17027	cg19916129
17028	cg19916364
17029	cg19918549
17030	cg19919989
17031	cg19920029
17032	cg19920183
17033	cg19921642
17034	cg19922871
17035	cg19923810
17036	cg19924196
17037	cg19924948
17038	cg19925653
17039	cg19928597
17040	cg19929166
17041	cg19931106
17042	cg19932177
17043	cg19935065
17044	cg19935326
17045	cg19935718
17046	cg19935756
17047	cg19939077
17048	cg19939773
17049	cg19941446
17050	cg19941852
17051	cg19942083
17052	cg19945840
17053	cg19946085
17054	cg19947104
17055	cg19947501
17056	cg19948037
17057	cg19953038
17058	cg19953799
17059	cg19954205
17060	cg19955173
17061	cg19955500
17062	cg19956540
17063	cg19956868
17064	cg19959041
17065	cg19959917
17066	cg19961545
17067	cg19962424
17068	cg19963608
17069	cg19965810
17070	cg19966745
17071	cg19968790
17072	cg19971388
17073	cg19973659
17074	cg19974854
17075	cg19976628
17076	cg19979370
17077	cg19980958
17078	cg19981759
17079	cg19982570
17080	cg19985018
17081	cg19987111
17082	cg19987356
17083	cg19991418
17084	cg19993589
17085	cg19996355
17086	cg19997861
17087	cg19998151
17088	cg19999829
17089	cg20000602
17090	cg20001705
17091	cg20003176
17092	cg20003377
17093	cg20003893
17094	cg20004451
17095	cg20007130
17096	cg20008885
17097	cg20010135
17098	cg20010411
17099	cg20011402
17100	cg20011601
17101	cg20012366
17102	cg20012848
17103	cg20012915
17104	cg20013586
17105	cg20014049
17106	cg20014988
17107	cg20017761
17108	cg20018396
17109	cg20022036
17110	cg20022122
17111	cg20022139
17112	cg20024110
17113	cg20024393
17114	cg20025658
17115	cg20025970
17116	cg20029311
17117	cg20029347
17118	cg20030158
17119	cg20030310
17120	cg20031656
17121	cg20037507
17122	cg20038225
17123	cg20039814
17124	cg20043244
17125	cg20045320
17126	cg20050761
17127	cg20051117
17128	cg20051118
17129	cg20051292
17130	cg20052079
17131	cg20052431
17132	cg20052760
17133	cg20053381
17134	cg20054852
17135	cg20054939
17136	cg20059012
17137	cg20060185
17138	cg20061931
17139	cg20062413
17140	cg20063906
17141	cg20066677
17142	cg20067719
17143	cg20068058
17144	cg20071413
17145	cg20072528
17146	cg20074021
17147	cg20074031
17148	cg20077155
17149	cg20077343
17150	cg20077668
17151	cg20077718
17152	cg20079298
17153	cg20082357
17154	cg20083297
17155	cg20083730
17156	cg20088835
17157	cg20090108
17158	cg20090283
17159	cg20090497
17160	cg20092588
17161	cg20095628
17162	cg20096463
17163	cg20097440
17164	cg20098951
17165	cg20100381
17166	cg20101352
17167	cg20102034
17168	cg20102280
17169	cg20102742
17170	cg20102877
17171	cg20103150
17172	cg20104055
17173	cg20107262
17174	cg20110284
17175	cg20110742
17176	cg20113482
17177	cg20113693
17178	cg20115802
17179	cg20116199
17180	cg20118301
17181	cg20119370
17182	cg20119532
17183	cg20120351
17184	cg20124188
17185	cg20126098
17186	cg20128365
17187	cg20132698
17188	cg20133313
17189	cg20136571
17190	cg20139706
17191	cg20140333
17192	cg20141652
17193	cg20142018
17194	cg20143092
17195	cg20145598
17196	cg20147046
17197	cg20148850
17198	cg20149168
17199	cg20149741
17200	cg20150163
17201	cg20154457
17202	cg20155447
17203	cg20156080
17204	cg20156164
17205	cg20157873
17206	cg20158040
17207	cg20161774
17208	cg20162159
17209	cg20168823
17210	cg20169823
17211	cg20170271
17212	cg20170989
17213	cg20171297
17214	cg20171559
17215	cg20171807
17216	cg20172563
17217	cg20172593
17218	cg20173011
17219	cg20173259
17220	cg20176532
17221	cg20181887
17222	cg20182977
17223	cg20184247
17224	cg20185454
17225	cg20185523
17226	cg20185609
17227	cg20185615
17228	cg20188282
17229	cg20190746
17230	cg20192814
17231	cg20196134
17232	cg20198242
17233	cg20202132
17234	cg20203346
17235	cg20203395
17236	cg20204415
17237	cg20205474
17238	cg20205799
17239	cg20207443
17240	cg20208538
17241	cg20211713
17242	cg20217978
17243	cg20218073
17244	cg20218280
17245	cg20219381
17246	cg20222376
17247	cg20224218
17248	cg20226073
17249	cg20226460
17250	cg20233898
17251	cg20234170
17252	cg20234855
17253	cg20234976
17254	cg20235075
17255	cg20235117
17256	cg20235857
17257	cg20240347
17258	cg20240860
17259	cg20242066
17260	cg20242280
17261	cg20244327
17262	cg20245361
17263	cg20245568
17264	cg20246707
17265	cg20248421
17266	cg20248654
17267	cg20248822
17268	cg20248954
17269	cg20249566
17270	cg20249919
17271	cg20250651
17272	cg20250935
17273	cg20252099
17274	cg20253855
17275	cg20256494
17276	cg20256961
17277	cg20257821
17278	cg20258698
17279	cg20259534
17280	cg20260127
17281	cg20260140
17282	cg20262330
17283	cg20262683
17284	cg20264732
17285	cg20270172
17286	cg20271057
17287	cg20273485
17288	cg20276402
17289	cg20277670
17290	cg20278498
17291	cg20282764
17292	cg20283107
17293	cg20283670
17294	cg20283716
17295	cg20285514
17296	cg20285723
17297	cg20286203
17298	cg20288588
17299	cg20289609
17300	cg20290017
17301	cg20290360
17302	cg20290983
17303	cg20291222
17304	cg20294304
17305	cg20294744
17306	cg20295671
17307	cg20300246
17308	cg20300260
17309	cg20301308
17310	cg20302660
17311	cg20303331
17312	cg20303561
17313	cg20305142
17314	cg20305610
17315	cg20306694
17316	cg20307302
17317	cg20308511
17318	cg20311251
17319	cg20311846
17320	cg20315951
17321	cg20315954
17322	cg20317140
17323	cg20318217
17324	cg20320624
17325	cg20320656
17326	cg20321251
17327	cg20322193
17328	cg20322433
17329	cg20324262
17330	cg20326410
17331	cg20327105
17332	cg20327163
17333	cg20330224
17334	cg20330553
17335	cg20331456
17336	cg20332865
17337	cg20333288
17338	cg20336013
17339	cg20336809
17340	cg20337547
17341	cg20337996
17342	cg20341251
17343	cg20343114
17344	cg20343278
17345	cg20345626
17346	cg20346726
17347	cg20347986
17348	cg20351189
17349	cg20352798
17350	cg20353489
17351	cg20353653
17352	cg20354430
17353	cg20356878
17354	cg20359042
17355	cg20359134
17356	cg20359426
17357	cg20361421
17358	cg20361594
17359	cg20363891
17360	cg20364222
17361	cg20364660
17362	cg20366832
17363	cg20367218
17364	cg20367961
17365	cg20368283
17366	cg20371891
17367	cg20373081
17368	cg20374292
17369	cg20374441
17370	cg20375093
17371	cg20375320
17372	cg20375342
17373	cg20377114
17374	cg20377955
17375	cg20379007
17376	cg20382695
17377	cg20383347
17378	cg20385959
17379	cg20386580
17380	cg20386784
17381	cg20387706
17382	cg20388635
17383	cg20390245
17384	cg20392764
17385	cg20393324
17386	cg20394284
17387	cg20395773
17388	cg20396385
17389	cg20397034
17390	cg20397237
17391	cg20398005
17392	cg20398378
17393	cg20401567
17394	cg20402783
17395	cg20404336
17396	cg20405584
17397	cg20407119
17398	cg20409328
17399	cg20409352
17400	cg20410135
17401	cg20411127
17402	cg20411935
17403	cg20414098
17404	cg20418172
17405	cg20418529
17406	cg20418711
17407	cg20420249
17408	cg20421482
17409	cg20421508
17410	cg20422417
17411	cg20425731
17412	cg20426994
17413	cg20428033
17414	cg20429172
17415	cg20429250
17416	cg20432181
17417	cg20432824
17418	cg20433262
17419	cg20433455
17420	cg20433521
17421	cg20433952
17422	cg20434178
17423	cg20435464
17424	cg20435474
17425	cg20444098
17426	cg20445053
17427	cg20445932
17428	cg20448001
17429	cg20449685
17430	cg20451208
17431	cg20451986
17432	cg20452275
17433	cg20454518
17434	cg20456258
17435	cg20457732
17436	cg20459712
17437	cg20462449
17438	cg20462795
17439	cg20463312
17440	cg20468415
17441	cg20468787
17442	cg20469837
17443	cg20470223
17444	cg20471783
17445	cg20471798
17446	cg20475302
17447	cg20475550
17448	cg20477448
17449	cg20479774
17450	cg20481287
17451	cg20481941
17452	cg20482143
17453	cg20485144
17454	cg20488281
17455	cg20489026
17456	cg20490751
17457	cg20491963
17458	cg20492933
17459	cg20492951
17460	cg20493718
17461	cg20494635
17462	cg20495179
17463	cg20495962
17464	cg20495964
17465	cg20496314
17466	cg20496693
17467	cg20501527
17468	cg20502257
17469	cg20505565
17470	cg20505645
17471	cg20507228
17472	cg20509003
17473	cg20510474
17474	cg20511089
17475	cg20512303
17476	cg20513447
17477	cg20514290
17478	cg20515136
17479	cg20516262
17480	cg20516845
17481	cg20517123
17482	cg20519373
17483	cg20524216
17484	cg20524425
17485	cg20525917
17486	cg20528583
17487	cg20532370
17488	cg20532887
17489	cg20534585
17490	cg20534846
17491	cg20537629
17492	cg20538986
17493	cg20539752
17494	cg20540209
17495	cg20542800
17496	cg20543544
17497	cg20544552
17498	cg20544651
17499	cg20545694
17500	cg20545941
17501	cg20550050
17502	cg20550118
17503	cg20552487
17504	cg20557017
17505	cg20559217
17506	cg20559403
17507	cg20559594
17508	cg20560182
17509	cg20560376
17510	cg20561564
17511	cg20562220
17512	cg20564273
17513	cg20568285
17514	cg20569940
17515	cg20570279
17516	cg20572186
17517	cg20572838
17518	cg20573095
17519	cg20575288
17520	cg20576153
17521	cg20576510
17522	cg20577538
17523	cg20579054
17524	cg20583430
17525	cg20583945
17526	cg20585530
17527	cg20585830
17528	cg20586911
17529	cg20587464
17530	cg20588045
17531	cg20588519
17532	cg20589883
17533	cg20591136
17534	cg20591407
17535	cg20591472
17536	cg20592017
17537	cg20592391
17538	cg20594465
17539	cg20594982
17540	cg20595323
17541	cg20596629
17542	cg20597382
17543	cg20597403
17544	cg20597575
17545	cg20598560
17546	cg20601192
17547	cg20602300
17548	cg20603637
17549	cg20605061
17550	cg20606301
17551	cg20607287
17552	cg20608259
17553	cg20615601
17554	cg20618622
17555	cg20619669
17556	cg20623702
17557	cg20624830
17558	cg20625334
17559	cg20626645
17560	cg20627046
17561	cg20627572
17562	cg20627916
17563	cg20630344
17564	cg20630655
17565	cg20631120
17566	cg20631204
17567	cg20631820
17568	cg20636351
17569	cg20640432
17570	cg20641794
17571	cg20642413
17572	cg20648369
17573	cg20649298
17574	cg20650802
17575	cg20651988
17576	cg20651995
17577	cg20652640
17578	cg20654468
17579	cg20654619
17580	cg20656525
17581	cg20658797
17582	cg20660269
17583	cg20660989
17584	cg20665157
17585	cg20666917
17586	cg20666940
17587	cg20668177
17588	cg20668275
17589	cg20669012
17590	cg20671920
17591	cg20672524
17592	cg20673075
17593	cg20673472
17594	cg20674577
17595	cg20674635
17596	cg20677114
17597	cg20679271
17598	cg20680308
17599	cg20681948
17600	cg20686207
17601	cg20686554
17602	cg20687482
17603	cg20689647
17604	cg20689730
17605	cg20690001
17606	cg20690028
17607	cg20691608
17608	cg20692059
17609	cg20692414
17610	cg20692569
17611	cg20697066
17612	cg20697204
17613	cg20698421
17614	cg20698501
17615	cg20701183
17616	cg20704028
17617	cg20704560
17618	cg20705392
17619	cg20706716
17620	cg20707222
17621	cg20708173
17622	cg20709165
17623	cg20710266
17624	cg20710519
17625	cg20711218
17626	cg20711299
17627	cg20711828
17628	cg20712058
17629	cg20713092
17630	cg20713174
17631	cg20715589
17632	cg20716945
17633	cg20718214
17634	cg20718469
17635	cg20720059
17636	cg20720686
17637	cg20722088
17638	cg20722129
17639	cg20723436
17640	cg20724257
17641	cg20725021
17642	cg20728571
17643	cg20729813
17644	cg20731136
17645	cg20736045
17646	cg20736065
17647	cg20738648
17648	cg20740299
17649	cg20742182
17650	cg20742385
17651	cg20742784
17652	cg20744163
17653	cg20744229
17654	cg20744625
17655	cg20744727
17656	cg20745568
17657	cg20746830
17658	cg20747455
17659	cg20747577
17660	cg20747774
17661	cg20748132
17662	cg20749846
17663	cg20750326
17664	cg20755989
17665	cg20756600
17666	cg20758219
17667	cg20761322
17668	cg20762805
17669	cg20764780
17670	cg20767370
17671	cg20767912
17672	cg20768326
17673	cg20771240
17674	cg20773033
17675	cg20774846
17676	cg20775810
17677	cg20775840
17678	cg20780880
17679	cg20781212
17680	cg20783722
17681	cg20784841
17682	cg20785120
17683	cg20786223
17684	cg20786995
17685	cg20787639
17686	cg20789620
17687	cg20789760
17688	cg20789819
17689	cg20790367
17690	cg20792208
17691	cg20793665
17692	cg20795417
17693	cg20795863
17694	cg20796382
17695	cg20797699
17696	cg20797905
17697	cg20798152
17698	cg20800892
17699	cg20801278
17700	cg20801476
17701	cg20801645
17702	cg20801751
17703	cg20802392
17704	cg20804050
17705	cg20809087
17706	cg20810675
17707	cg20811236
17708	cg20811273
17709	cg20812318
17710	cg20815063
17711	cg20816447
17712	cg20817073
17713	cg20818778
17714	cg20821566
17715	cg20822990
17716	cg20824294
17717	cg20825710
17718	cg20828084
17719	cg20829473
17720	cg20833495
17721	cg20833872
17722	cg20840847
17723	cg20841215
17724	cg20842169
17725	cg20842253
17726	cg20842915
17727	cg20844619
17728	cg20847090
17729	cg20848488
17730	cg20849839
17731	cg20854025
17732	cg20855411
17733	cg20856545
17734	cg20860806
17735	cg20861237
17736	cg20862119
17737	cg20866256
17738	cg20867091
17739	cg20873327
17740	cg20874670
17741	cg20876466
17742	cg20879085
17743	cg20881735
17744	cg20883684
17745	cg20885782
17746	cg20885815
17747	cg20889904
17748	cg20890687
17749	cg20890989
17750	cg20891481
17751	cg20891558
17752	cg20891917
17753	cg20893838
17754	cg20897936
17755	cg20899615
17756	cg20901044
17757	cg20902758
17758	cg20902817
17759	cg20902958
17760	cg20904489
17761	cg20905516
17762	cg20907051
17763	cg20908204
17764	cg20911695
17765	cg20912205
17766	cg20912517
17767	cg20912542
17768	cg20913747
17769	cg20914508
17770	cg20915897
17771	cg20916427
17772	cg20918218
17773	cg20918393
17774	cg20918537
17775	cg20919799
17776	cg20923047
17777	cg20923245
17778	cg20923605
17779	cg20923885
17780	cg20925482
17781	cg20926035
17782	cg20928238
17783	cg20933634
17784	cg20934105
17785	cg20935760
17786	cg20937139
17787	cg20939696
17788	cg20941739
17789	cg20943240
17790	cg20945509
17791	cg20947775
17792	cg20950812
17793	cg20951650
17794	cg20952076
17795	cg20956114
17796	cg20957370
17797	cg20957523
17798	cg20958467
17799	cg20959174
17800	cg20959907
17801	cg20959920
17802	cg20960181
17803	cg20964064
17804	cg20964423
17805	cg20964505
17806	cg20967006
17807	cg20967028
17808	cg20971488
17809	cg20971956
17810	cg20974196
17811	cg20976526
17812	cg20977229
17813	cg20978460
17814	cg20978972
17815	cg20979800
17816	cg20980108
17817	cg20980112
17818	cg20980926
17819	cg20981127
17820	cg20983032
17821	cg20986280
17822	cg20987610
17823	cg20988565
17824	cg20989225
17825	cg20991421
17826	cg20991660
17827	cg20992708
17828	cg20993554
17829	cg20995913
17830	cg20999813
17831	cg21001198
17832	cg21004924
17833	cg21006600
17834	cg21006686
17835	cg21009965
17836	cg21010435
17837	cg21012874
17838	cg21013745
17839	cg21013756
17840	cg21014529
17841	cg21019638
17842	cg21023025
17843	cg21025494
17844	cg21025501
17845	cg21026697
17846	cg21029155
17847	cg21031705
17848	cg21033440
17849	cg21033715
17850	cg21034183
17851	cg21035639
17852	cg21035990
17853	cg21036336
17854	cg21038957
17855	cg21039874
17856	cg21040230
17857	cg21040575
17858	cg21042285
17859	cg21043312
17860	cg21043727
17861	cg21045012
17862	cg21045828
17863	cg21048542
17864	cg21050076
17865	cg21050234
17866	cg21052677
17867	cg21052766
17868	cg21053529
17869	cg21053741
17870	cg21054147
17871	cg21057613
17872	cg21058506
17873	cg21061994
17874	cg21064451
17875	cg21066703
17876	cg21067079
17877	cg21071075
17878	cg21071097
17879	cg21072934
17880	cg21073350
17881	cg21074110
17882	cg21075504
17883	cg21075784
17884	cg21075829
17885	cg21078077
17886	cg21079030
17887	cg21080294
17888	cg21080450
17889	cg21081878
17890	cg21081971
17891	cg21088119
17892	cg21088460
17893	cg21089993
17894	cg21091547
17895	cg21091766
17896	cg21092413
17897	cg21093005
17898	cg21096399
17899	cg21098323
17900	cg21099238
17901	cg21099326
17902	cg21102926
17903	cg21106407
17904	cg21108553
17905	cg21109666
17906	cg21112391
17907	cg21112954
17908	cg21116457
17909	cg21116934
17910	cg21117330
17911	cg21117668
17912	cg21120063
17913	cg21120249
17914	cg21121119
17915	cg21121843
17916	cg21122199
17917	cg21123203
17918	cg21124497
17919	cg21126707
17920	cg21126969
17921	cg21127184
17922	cg21130236
17923	cg21130861
17924	cg21133540
17925	cg21134542
17926	cg21135948
17927	cg21136104
17928	cg21136371
17929	cg21137706
17930	cg21138935
17931	cg21139150
17932	cg21139312
17933	cg21139935
17934	cg21140729
17935	cg21141726
17936	cg21142033
17937	cg21143441
17938	cg21143896
17939	cg21144340
17940	cg21144928
17941	cg21146765
17942	cg21150807
17943	cg21153976
17944	cg21154793
17945	cg21155834
17946	cg21157721
17947	cg21158280
17948	cg21158501
17949	cg21159778
17950	cg21160290
17951	cg21161126
17952	cg21163347
17953	cg21164741
17954	cg21165519
17955	cg21166317
17956	cg21167269
17957	cg21169617
17958	cg21172274
17959	cg21172322
17960	cg21173328
17961	cg21173721
17962	cg21175307
17963	cg21176130
17964	cg21176993
17965	cg21177713
17966	cg21183455
17967	cg21184495
17968	cg21184711
17969	cg21185441
17970	cg21185826
17971	cg21186299
17972	cg21187194
17973	cg21188242
17974	cg21188409
17975	cg21188533
17976	cg21190228
17977	cg21190306
17978	cg21192606
17979	cg21192698
17980	cg21195120
17981	cg21195414
17982	cg21199406
17983	cg21200656
17984	cg21200703
17985	cg21201109
17986	cg21201294
17987	cg21204492
17988	cg21205463
17989	cg21205978
17990	cg21206021
17991	cg21206734
17992	cg21206949
17993	cg21207418
17994	cg21207436
17995	cg21207665
17996	cg21208062
17997	cg21208104
17998	cg21210376
17999	cg21210529
18000	cg21210531
18001	cg21211039
18002	cg21211367
18003	cg21211748
18004	cg21213111
18005	cg21213853
18006	cg21216024
18007	cg21216258
18008	cg21216471
18009	cg21218687
18010	cg21220286
18011	cg21221899
18012	cg21222743
18013	cg21223341
18014	cg21224509
18015	cg21227060
18016	cg21229184
18017	cg21229268
18018	cg21229570
18019	cg21229979
18020	cg21230162
18021	cg21230675
18022	cg21232488
18023	cg21232822
18024	cg21234538
18025	cg21235018
18026	cg21235078
18027	cg21236093
18028	cg21236593
18029	cg21237133
18030	cg21237313
18031	cg21238284
18032	cg21239901
18033	cg21241477
18034	cg21242212
18035	cg21243944
18036	cg21244504
18037	cg21248322
18038	cg21248554
18039	cg21248987
18040	cg21249152
18041	cg21250433
18042	cg21251926
18043	cg21251970
18044	cg21252483
18045	cg21252552
18046	cg21252728
18047	cg21253043
18048	cg21253560
18049	cg21254135
18050	cg21254939
18051	cg21257081
18052	cg21261158
18053	cg21264165
18054	cg21264189
18055	cg21266943
18056	cg21268578
18057	cg21268653
18058	cg21268770
18059	cg21269843
18060	cg21272576
18061	cg21272956
18062	cg21274570
18063	cg21275135
18064	cg21275838
18065	cg21276549
18066	cg21280384
18067	cg21281007
18068	cg21283081
18069	cg21283167
18070	cg21284636
18071	cg21288889
18072	cg21290162
18073	cg21290622
18074	cg21291134
18075	cg21291342
18076	cg21291896
18077	cg21292858
18078	cg21293242
18079	cg21293562
18080	cg21296230
18081	cg21302622
18082	cg21305265
18083	cg21315173
18084	cg21315874
18085	cg21319613
18086	cg21320768
18087	cg21322248
18088	cg21322436
18089	cg21323720
18090	cg21323941
18091	cg21325862
18092	cg21327609
18093	cg21328810
18094	cg21329085
18095	cg21330272
18096	cg21330423
18097	cg21333674
18098	cg21334513
18099	cg21336456
18100	cg21341928
18101	cg21345677
18102	cg21345826
18103	cg21345949
18104	cg21347347
18105	cg21347683
18106	cg21347874
18107	cg21348173
18108	cg21348975
18109	cg21349637
18110	cg21350115
18111	cg21354781
18112	cg21355042
18113	cg21355338
18114	cg21355508
18115	cg21356710
18116	cg21357291
18117	cg21357361
18118	cg21363706
18119	cg21364696
18120	cg21365566
18121	cg21368094
18122	cg21368354
18123	cg21369949
18124	cg21370143
18125	cg21370522
18126	cg21372595
18127	cg21374240
18128	cg21375204
18129	cg21376883
18130	cg21377779
18131	cg21378206
18132	cg21379458
18133	cg21383858
18134	cg21385052
18135	cg21393124
18136	cg21393163
18137	cg21393521
18138	cg21395782
18139	cg21397124
18140	cg21399301
18141	cg21405415
18142	cg21406518
18143	cg21407529
18144	cg21409704
18145	cg21411014
18146	cg21412053
18147	cg21415227
18148	cg21415385
18149	cg21415450
18150	cg21415530
18151	cg21415643
18152	cg21420474
18153	cg21421053
18154	cg21424209
18155	cg21426003
18156	cg21426218
18157	cg21428001
18158	cg21429551
18159	cg21432842
18160	cg21433558
18161	cg21433768
18162	cg21436456
18163	cg21437028
18164	cg21439498
18165	cg21444693
18166	cg21447540
18167	cg21448423
18168	cg21449170
18169	cg21449851
18170	cg21450529
18171	cg21456300
18172	cg21457909
18173	cg21458932
18174	cg21459583
18175	cg21459713
18176	cg21460081
18177	cg21461082
18178	cg21461308
18179	cg21461649
18180	cg21462681
18181	cg21462914
18182	cg21462934
18183	cg21465252
18184	cg21467614
18185	cg21467697
18186	cg21468416
18187	cg21472506
18188	cg21476494
18189	cg21479132
18190	cg21481321
18191	cg21481322
18192	cg21482921
18193	cg21483311
18194	cg21484638
18195	cg21485120
18196	cg21485125
18197	cg21486233
18198	cg21486834
18199	cg21488538
18200	cg21492308
18201	cg21493290
18202	cg21493786
18203	cg21495139
18204	cg21495653
18205	cg21496419
18206	cg21500300
18207	cg21500966
18208	cg21500970
18209	cg21503991
18210	cg21507987
18211	cg21512185
18212	cg21512502
18213	cg21513088
18214	cg21513826
18215	cg21515349
18216	cg21515406
18217	cg21517947
18218	cg21523251
18219	cg21523688
18220	cg21523908
18221	cg21524899
18222	cg21527708
18223	cg21530915
18224	cg21531775
18225	cg21532590
18226	cg21542303
18227	cg21543859
18228	cg21545762
18229	cg21547628
18230	cg21547976
18231	cg21548029
18232	cg21549011
18233	cg21549285
18234	cg21549639
18235	cg21553980
18236	cg21557724
18237	cg21557875
18238	cg21560142
18239	cg21563471
18240	cg21563489
18241	cg21564965
18242	cg21565937
18243	cg21566071
18244	cg21566513
18245	cg21566642
18246	cg21567504
18247	cg21568145
18248	cg21570988
18249	cg21571060
18250	cg21572722
18251	cg21574681
18252	cg21574853
18253	cg21576904
18254	cg21577472
18255	cg21578330
18256	cg21578543
18257	cg21579239
18258	cg21579274
18259	cg21580846
18260	cg21581504
18261	cg21581865
18262	cg21583438
18263	cg21584226
18264	cg21584251
18265	cg21584422
18266	cg21585414
18267	cg21586412
18268	cg21587777
18269	cg21587837
18270	cg21588594
18271	cg21592690
18272	cg21592975
18273	cg21594961
18274	cg21596317
18275	cg21601405
18276	cg21601837
18277	cg21602257
18278	cg21604042
18279	cg21606490
18280	cg21608605
18281	cg21609087
18282	cg21609339
18283	cg21609340
18284	cg21610904
18285	cg21614115
18286	cg21614211
18287	cg21615763
18288	cg21618948
18289	cg21621248
18290	cg21624359
18291	cg21628200
18292	cg21628794
18293	cg21629325
18294	cg21631428
18295	cg21633052
18296	cg21633990
18297	cg21635854
18298	cg21635870
18299	cg21636911
18300	cg21637826
18301	cg21639287
18302	cg21639713
18303	cg21642251
18304	cg21643122
18305	cg21644387
18306	cg21649005
18307	cg21649013
18308	cg21649277
18309	cg21649520
18310	cg21650422
18311	cg21650436
18312	cg21652108
18313	cg21655280
18314	cg21656108
18315	cg21656205
18316	cg21656736
18317	cg21657265
18318	cg21657577
18319	cg21658515
18320	cg21660413
18321	cg21661549
18322	cg21663431
18323	cg21664107
18324	cg21664443
18325	cg21664522
18326	cg21670370
18327	cg21670987
18328	cg21672040
18329	cg21672276
18330	cg21672550
18331	cg21674704
18332	cg21675464
18333	cg21681705
18334	cg21684021
18335	cg21684828
18336	cg21685427
18337	cg21687237
18338	cg21688209
18339	cg21689228
18340	cg21692159
18341	cg21692450
18342	cg21694863
18343	cg21695475
18344	cg21697134
18345	cg21697794
18346	cg21698802
18347	cg21700166
18348	cg21704228
18349	cg21709322
18350	cg21710255
18351	cg21712685
18352	cg21714581
18353	cg21715431
18354	cg21719937
18355	cg21721340
18356	cg21721523
18357	cg21723486
18358	cg21724034
18359	cg21724240
18360	cg21725652
18361	cg21726593
18362	cg21727276
18363	cg21730858
18364	cg21731862
18365	cg21732649
18366	cg21733098
18367	cg21733756
18368	cg21735522
18369	cg21736089
18370	cg21737698
18371	cg21743182
18372	cg21743307
18373	cg21745710
18374	cg21747090
18375	cg21747310
18376	cg21747496
18377	cg21747559
18378	cg21747876
18379	cg21748751
18380	cg21749794
18381	cg21755212
18382	cg21755367
18383	cg21756465
18384	cg21756720
18385	cg21757043
18386	cg21759268
18387	cg21761171
18388	cg21761813
18389	cg21761853
18390	cg21761922
18391	cg21762589
18392	cg21766592
18393	cg21769096
18394	cg21770393
18395	cg21770758
18396	cg21771528
18397	cg21771682
18398	cg21772500
18399	cg21774136
18400	cg21774863
18401	cg21775007
18402	cg21777166
18403	cg21777188
18404	cg21778987
18405	cg21780326
18406	cg21782213
18407	cg21782813
18408	cg21783183
18409	cg21783228
18410	cg21785034
18411	cg21787176
18412	cg21787249
18413	cg21788281
18414	cg21789941
18415	cg21791657
18416	cg21792155
18417	cg21793437
18418	cg21794496
18419	cg21796167
18420	cg21796322
18421	cg21797147
18422	cg21797500
18423	cg21799246
18424	cg21799346
18425	cg21800170
18426	cg21801165
18427	cg21801378
18428	cg21803245
18429	cg21803548
18430	cg21805734
18431	cg21807240
18432	cg21807313
18433	cg21809155
18434	cg21809447
18435	cg21813612
18436	cg21814142
18437	cg21814996
18438	cg21815258
18439	cg21816456
18440	cg21816539
18441	cg21817896
18442	cg21818252
18443	cg21818891
18444	cg21822149
18445	cg21823080
